,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
1636,002768,国恩股份,0.76,36.7,,12.14,,20193.67,50.54,,10-29
1637,000733,振华科技,0.45,21.62,,5.0,,21137.82,21.25,,10-29
1638,002135,东南网架,0.14,40.0,,3.79,,14971.3,75.36,,10-29
1639,300480,光力科技,0.12,13.71,,3.57,,2376.83,17.24,,10-29
1640,300173,智慧松德,0.05,-49.5,,1.26,,2681.59,-49.45,,10-29
1641,300275,梅安森,0.09,-51.58,,2.75,,1506.48,-51.08,,10-29
1642,002252,上海莱士,-0.26,-237.57,,-10.95,,-129281.72,-237.51,,10-29
1643,300323,华灿光电,0.51,15.91,,9.83,,49743.59,33.85,,10-29
1644,300684,中石科技,0.69,51.24,,17.9,,10786.7,263.03,,10-29
1645,002670,国盛金控,-0.13,-158.27,,-2.06,,-25420.56,-175.49,,10-29
1646,300718,长盛轴承,0.53,-57.26,,9.93,,10443.43,12.25,,10-29
1647,002703,浙江世宝,-0.01,-113.08,,-0.37,,-539.5,-113.13,,10-29
1648,600519,贵州茅台,19.69,23.76,,24.93,,2473355.27,23.77,,10-29
1649,603126,中材节能,0.15,-5.46,,5.69,,9185.5,-5.51,,10-29
