,code,name,code_num
2158,600052.XSHG,浙江广厦,600052
2159,600053.XSHG,九鼎投资,600053
2160,600054.XSHG,黄山旅游,600054
2161,600055.XSHG,万东医疗,600055
2162,600056.XSHG,中国医药,600056
2163,600057.XSHG,厦门象屿,600057
2164,600058.XSHG,五矿发展,600058
2165,600059.XSHG,古越龙山,600059
2166,600060.XSHG,海信电器,600060
2167,600061.XSHG,国投资本,600061
2168,600062.XSHG,华润双鹤,600062
2169,600063.XSHG,皖维高新,600063
2170,600064.XSHG,南京高科,600064
2171,600066.XSHG,宇通客车,600066
2172,600067.XSHG,冠城大通,600067
2173,600068.XSHG,葛洲坝,600068
2174,600069.XSHG,银鸽投资,600069
2175,600070.XSHG,浙江富润,600070
2176,600071.XSHG,凤凰光学,600071
2177,600072.XSHG,中船科技,600072
2178,600073.XSHG,上海梅林,600073
2179,600074.XSHG,*ST保千,600074
2180,600075.XSHG,新疆天业,600075
2181,600076.XSHG,康欣新材,600076
2182,600077.XSHG,宋都股份,600077
2183,600078.XSHG,澄星股份,600078
2184,600079.XSHG,人福医药,600079
2185,600080.XSHG,金花股份,600080
2186,600081.XSHG,东风科技,600081
2187,600082.XSHG,海泰发展,600082
2188,600083.XSHG,博信股份,600083
2189,600084.XSHG,中葡股份,600084
2190,600085.XSHG,同仁堂,600085
2191,600086.XSHG,东方金钰,600086
2192,600088.XSHG,中视传媒,600088
2193,600089.XSHG,特变电工,600089
2194,600090.XSHG,同济堂,600090
2195,600091.XSHG,ST明科,600091
2196,600093.XSHG,易见股份,600093
2197,600094.XSHG,大名城,600094
2198,600095.XSHG,哈高科,600095
2199,600096.XSHG,云天化,600096
2200,600097.XSHG,开创国际,600097
2201,600098.XSHG,广州发展,600098
2202,600099.XSHG,林海股份,600099
2203,600100.XSHG,同方股份,600100
2204,600101.XSHG,明星电力,600101
2205,600103.XSHG,青山纸业,600103
2206,600104.XSHG,上汽集团,600104
2207,600105.XSHG,永鼎股份,600105
2208,600106.XSHG,重庆路桥,600106
2209,600107.XSHG,美尔雅,600107
2210,600108.XSHG,亚盛集团,600108
2211,600109.XSHG,国金证券,600109
2212,600110.XSHG,诺德股份,600110
2213,600111.XSHG,北方稀土,600111
2214,600112.XSHG,天成控股,600112
2215,600113.XSHG,浙江东日,600113
2216,600114.XSHG,东睦股份,600114
2217,600115.XSHG,东方航空,600115
2218,600116.XSHG,三峡水利,600116
2219,600117.XSHG,西宁特钢,600117
2220,600118.XSHG,中国卫星,600118
2221,600119.XSHG,长江投资,600119
2222,600120.XSHG,浙江东方,600120
2223,600121.XSHG,郑州煤电,600121
2224,600122.XSHG,宏图高科,600122
2225,600123.XSHG,兰花科创,600123
2226,600125.XSHG,铁龙物流,600125
2227,600126.XSHG,杭钢股份,600126
2228,600127.XSHG,金健米业,600127
2229,600128.XSHG,弘业股份,600128
2230,600129.XSHG,太极集团,600129
2231,600130.XSHG,波导股份,600130
2232,600131.XSHG,岷江水电,600131
2233,600132.XSHG,重庆啤酒,600132
2234,600133.XSHG,东湖高新,600133
2235,600135.XSHG,乐凯胶片,600135
2236,600136.XSHG,当代明诚,600136
2237,600137.XSHG,浪莎股份,600137
2238,600138.XSHG,中青旅,600138
2239,600139.XSHG,西部资源,600139
2240,600141.XSHG,兴发集团,600141
2241,600143.XSHG,金发科技,600143
2242,600145.XSHG,*ST新亿,600145
2243,600146.XSHG,商赢环球,600146
2244,600148.XSHG,长春一东,600148
2245,600149.XSHG,ST坊展,600149
2246,600150.XSHG,*ST船舶,600150
2247,600151.XSHG,航天机电,600151
2248,600152.XSHG,维科技术,600152
2249,600153.XSHG,建发股份,600153
2250,600155.XSHG,华创阳安,600155
2251,600156.XSHG,华升股份,600156
2252,600157.XSHG,永泰能源,600157
2253,600158.XSHG,中体产业,600158
2254,600159.XSHG,大龙地产,600159
2255,600160.XSHG,巨化股份,600160
2256,600161.XSHG,天坛生物,600161
2257,600162.XSHG,香江控股,600162
2258,600163.XSHG,中闽能源,600163
2259,600165.XSHG,新日恒力,600165
2260,600166.XSHG,福田汽车,600166
2261,600167.XSHG,联美控股,600167
2262,600168.XSHG,武汉控股,600168
2263,600169.XSHG,太原重工,600169
2264,600170.XSHG,上海建工,600170
2265,600171.XSHG,上海贝岭,600171
2266,600172.XSHG,黄河旋风,600172
2267,600173.XSHG,卧龙地产,600173
2268,600175.XSHG,美都能源,600175
2269,600176.XSHG,中国巨石,600176
2270,600177.XSHG,雅戈尔,600177
2271,600178.XSHG,东安动力,600178
2272,600179.XSHG,安通控股,600179
2273,600180.XSHG,瑞茂通,600180
2274,600182.XSHG,S佳通,600182
2275,600183.XSHG,生益科技,600183
2276,600184.XSHG,光电股份,600184
2277,600185.XSHG,格力地产,600185
2278,600186.XSHG,莲花健康,600186
2279,600187.XSHG,国中水务,600187
2280,600188.XSHG,兖州煤业,600188
2281,600189.XSHG,吉林森工,600189
2282,600190.XSHG,锦州港,600190
2283,600191.XSHG,华资实业,600191
2284,600192.XSHG,长城电工,600192
2285,600193.XSHG,*ST创兴,600193
2286,600195.XSHG,中牧股份,600195
2287,600196.XSHG,复星医药,600196
2288,600197.XSHG,伊力特,600197
2289,600198.XSHG,*ST大唐,600198
2290,600199.XSHG,金种子酒,600199
2291,600200.XSHG,江苏吴中,600200
2292,600201.XSHG,生物股份,600201
2293,600202.XSHG,*ST哈空,600202
2294,600203.XSHG,福日电子,600203
2295,600206.XSHG,有研新材,600206
2296,600207.XSHG,安彩高科,600207
2297,600208.XSHG,新湖中宝,600208
2298,600209.XSHG,*ST罗顿,600209
2299,600210.XSHG,紫江企业,600210
2300,600211.XSHG,西藏药业,600211
2301,600212.XSHG,江泉实业,600212
2302,600213.XSHG,亚星客车,600213
2303,600215.XSHG,长春经开,600215
2304,600216.XSHG,浙江医药,600216
2305,600217.XSHG,中再资环,600217
2306,600218.XSHG,全柴动力,600218
2307,600219.XSHG,南山铝业,600219
2308,600220.XSHG,江苏阳光,600220
2309,600221.XSHG,海航控股,600221
2310,600222.XSHG,太龙药业,600222
2311,600223.XSHG,鲁商置业,600223
2312,600225.XSHG,天津松江,600225
2313,600226.XSHG,瀚叶股份,600226
2314,600227.XSHG,圣济堂,600227
2315,600228.XSHG,ST昌九,600228
2316,600229.XSHG,城市传媒,600229
2317,600230.XSHG,沧州大化,600230
2318,600231.XSHG,凌钢股份,600231
2319,600232.XSHG,金鹰股份,600232
2320,600233.XSHG,圆通速递,600233
2321,600234.XSHG,ST山水,600234
2322,600235.XSHG,民丰特纸,600235
2323,600236.XSHG,桂冠电力,600236
2324,600237.XSHG,铜峰电子,600237
2325,600238.XSHG,*ST椰岛,600238
2326,600239.XSHG,云南城投,600239
2327,600240.XSHG,华业资本,600240
2328,600241.XSHG,时代万恒,600241
2329,600242.XSHG,中昌数据,600242
2330,600243.XSHG,青海华鼎,600243
2331,600246.XSHG,万通地产,600246
2332,600247.XSHG,*ST成城,600247
2333,600248.XSHG,延长化建,600248
2334,600249.XSHG,两面针,600249
2335,600250.XSHG,南纺股份,600250
2336,600251.XSHG,冠农股份,600251
2337,600252.XSHG,中恒集团,600252
2338,600255.XSHG,梦舟股份,600255
2339,600256.XSHG,广汇能源,600256
2340,600257.XSHG,大湖股份,600257
2341,600258.XSHG,首旅酒店,600258
2342,600259.XSHG,广晟有色,600259
2343,600260.XSHG,凯乐科技,600260
2344,600261.XSHG,阳光照明,600261
2345,600262.XSHG,北方股份,600262
2346,600265.XSHG,ST景谷,600265
2347,600266.XSHG,北京城建,600266
2348,600267.XSHG,海正药业,600267
2349,600268.XSHG,国电南自,600268
2350,600269.XSHG,赣粤高速,600269
2351,600271.XSHG,航天信息,600271
2352,600272.XSHG,开开实业,600272
2353,600273.XSHG,嘉化能源,600273
2354,600275.XSHG,ST昌鱼,600275
2355,600276.XSHG,恒瑞医药,600276
2356,600277.XSHG,亿利洁能,600277
2357,600278.XSHG,东方创业,600278
2358,600279.XSHG,重庆港九,600279
2359,600280.XSHG,中央商场,600280
2360,600281.XSHG,太化股份,600281
2361,600282.XSHG,南钢股份,600282
2362,600283.XSHG,钱江水利,600283
2363,600284.XSHG,浦东建设,600284
2364,600285.XSHG,羚锐制药,600285
2365,600287.XSHG,江苏舜天,600287
2366,600288.XSHG,大恒科技,600288
2367,600289.XSHG,*ST信通,600289
2368,600290.XSHG,华仪电气,600290
2369,600291.XSHG,西水股份,600291
2370,600292.XSHG,远达环保,600292
2371,600293.XSHG,三峡新材,600293
2372,600295.XSHG,鄂尔多斯,600295
2373,600297.XSHG,广汇汽车,600297
2374,600298.XSHG,安琪酵母,600298
2375,600299.XSHG,安迪苏,600299
2376,600300.XSHG,维维股份,600300
2377,600301.XSHG,ST南化,600301
2378,600302.XSHG,标准股份,600302
2379,600303.XSHG,曙光股份,600303
2380,600305.XSHG,恒顺醋业,600305
2381,600306.XSHG,商业城,600306
2382,600307.XSHG,酒钢宏兴,600307
2383,600308.XSHG,华泰股份,600308
2384,600309.XSHG,万华化学,600309
2385,600310.XSHG,桂东电力,600310
2386,600311.XSHG,荣华实业,600311
2387,600312.XSHG,平高电气,600312
2388,600313.XSHG,农发种业,600313
2389,600315.XSHG,上海家化,600315
2390,600316.XSHG,洪都航空,600316
2391,600317.XSHG,营口港,600317
2392,600318.XSHG,新力金融,600318
2393,600319.XSHG,亚星化学,600319
2394,600320.XSHG,振华重工,600320
2395,600321.XSHG,*ST正源,600321
2396,600322.XSHG,天房发展,600322
2397,600323.XSHG,瀚蓝环境,600323
2398,600325.XSHG,华发股份,600325
2399,600326.XSHG,西藏天路,600326
2400,600327.XSHG,大东方,600327
2401,600328.XSHG,兰太实业,600328
2402,600329.XSHG,中新药业,600329
2403,600330.XSHG,天通股份,600330
2404,600331.XSHG,宏达股份,600331
2405,600332.XSHG,白云山,600332
2406,600333.XSHG,长春燃气,600333
2407,600335.XSHG,国机汽车,600335
2408,600336.XSHG,澳柯玛,600336
2409,600337.XSHG,美克家居,600337
2410,600338.XSHG,西藏珠峰,600338
2411,600339.XSHG,中油工程,600339
2412,600340.XSHG,华夏幸福,600340
2413,600343.XSHG,航天动力,600343
2414,600345.XSHG,长江通信,600345
2415,600346.XSHG,恒力股份,600346
2416,600348.XSHG,阳泉煤业,600348
2417,600350.XSHG,山东高速,600350
2418,600351.XSHG,亚宝药业,600351
2419,600352.XSHG,浙江龙盛,600352
2420,600353.XSHG,旭光股份,600353
2421,600354.XSHG,敦煌种业,600354
2422,600355.XSHG,精伦电子,600355
2423,600356.XSHG,恒丰纸业,600356
2424,600358.XSHG,国旅联合,600358
2425,600359.XSHG,新农开发,600359
2426,600360.XSHG,华微电子,600360
2427,600361.XSHG,华联综超,600361
2428,600362.XSHG,江西铜业,600362
2429,600363.XSHG,联创光电,600363
2430,600365.XSHG,通葡股份,600365
2431,600366.XSHG,宁波韵升,600366
2432,600367.XSHG,红星发展,600367
2433,600368.XSHG,五洲交通,600368
2434,600369.XSHG,西南证券,600369
2435,600370.XSHG,三房巷,600370
2436,600371.XSHG,万向德农,600371
2437,600372.XSHG,中航电子,600372
2438,600373.XSHG,中文传媒,600373
2439,600375.XSHG,华菱星马,600375
2440,600376.XSHG,首开股份,600376
2441,600377.XSHG,宁沪高速,600377
2442,600378.XSHG,天科股份,600378
2443,600379.XSHG,宝光股份,600379
2444,600380.XSHG,健康元,600380
2445,600381.XSHG,青海春天,600381
2446,600382.XSHG,广东明珠,600382
2447,600383.XSHG,金地集团,600383
2448,600385.XSHG,山东金泰,600385
2449,600386.XSHG,北巴传媒,600386
2450,600387.XSHG,海越能源,600387
2451,600388.XSHG,龙净环保,600388
2452,600389.XSHG,江山股份,600389
2453,600390.XSHG,五矿资本,600390
2454,600391.XSHG,航发科技,600391
2455,600392.XSHG,盛和资源,600392
2456,600393.XSHG,粤泰股份,600393
2457,600395.XSHG,盘江股份,600395
2458,600396.XSHG,金山股份,600396
2459,600397.XSHG,*ST安煤,600397
2460,600398.XSHG,海澜之家,600398
2461,600399.XSHG,*ST抚钢,600399
2462,600400.XSHG,红豆股份,600400
2463,600401.XSHG,*ST海润,600401
2464,600403.XSHG,大有能源,600403
2465,600405.XSHG,动力源,600405
2466,600406.XSHG,国电南瑞,600406
2467,600408.XSHG,*ST安泰,600408
2468,600409.XSHG,三友化工,600409
2469,600410.XSHG,华胜天成,600410
2470,600415.XSHG,小商品城,600415
2471,600416.XSHG,湘电股份,600416
2472,600418.XSHG,江淮汽车,600418
2473,600419.XSHG,天润乳业,600419
2474,600420.XSHG,现代制药,600420
2475,600421.XSHG,ST仰帆,600421
2476,600422.XSHG,昆药集团,600422
2477,600423.XSHG,*ST柳化,600423
2478,600425.XSHG,青松建化,600425
2479,600426.XSHG,华鲁恒升,600426
2480,600428.XSHG,中远海特,600428
2481,600429.XSHG,三元股份,600429
2482,600433.XSHG,冠豪高新,600433
2483,600435.XSHG,北方导航,600435
2484,600436.XSHG,片仔癀,600436
2485,600438.XSHG,通威股份,600438
2486,600439.XSHG,瑞贝卡,600439
2487,600444.XSHG,国机通用,600444
2488,600446.XSHG,金证股份,600446
2489,600448.XSHG,华纺股份,600448
2490,600449.XSHG,宁夏建材,600449
2491,600452.XSHG,涪陵电力,600452
2492,600455.XSHG,博通股份,600455
2493,600456.XSHG,宝钛股份,600456
2494,600458.XSHG,时代新材,600458
2495,600459.XSHG,贵研铂业,600459
2496,600460.XSHG,士兰微,600460
2497,600461.XSHG,洪城水业,600461
2498,600462.XSHG,ST九有,600462
2499,600463.XSHG,空港股份,600463
2500,600466.XSHG,蓝光发展,600466
2501,600467.XSHG,好当家,600467
2502,600468.XSHG,百利电气,600468
2503,600469.XSHG,风神股份,600469
2504,600470.XSHG,六国化工,600470
2505,600475.XSHG,华光股份,600475
2506,600476.XSHG,湘邮科技,600476
2507,600477.XSHG,杭萧钢构,600477
2508,600478.XSHG,科力远,600478
2509,600479.XSHG,千金药业,600479
2510,600480.XSHG,凌云股份,600480
2511,600481.XSHG,双良节能,600481
2512,600482.XSHG,中国动力,600482
2513,600483.XSHG,福能股份,600483
2514,600485.XSHG,信威集团,600485
2515,600486.XSHG,扬农化工,600486
2516,600487.XSHG,亨通光电,600487
2517,600488.XSHG,天药股份,600488
2518,600489.XSHG,中金黄金,600489
2519,600490.XSHG,鹏欣资源,600490
2520,600491.XSHG,龙元建设,600491
2521,600493.XSHG,凤竹纺织,600493
2522,600495.XSHG,晋西车轴,600495
2523,600496.XSHG,精工钢构,600496
2524,600497.XSHG,驰宏锌锗,600497
2525,600498.XSHG,烽火通信,600498
2526,600499.XSHG,科达洁能,600499
2527,600500.XSHG,中化国际,600500
2528,600501.XSHG,航天晨光,600501
2529,600502.XSHG,安徽水利,600502
2530,600503.XSHG,华丽家族,600503
2531,600505.XSHG,西昌电力,600505
2532,600506.XSHG,香梨股份,600506
2533,600507.XSHG,方大特钢,600507
2534,600508.XSHG,上海能源,600508
2535,600509.XSHG,天富能源,600509
2536,600510.XSHG,黑牡丹,600510
2537,600511.XSHG,国药股份,600511
2538,600512.XSHG,腾达建设,600512
2539,600513.XSHG,联环药业,600513
2540,600515.XSHG,海航基础,600515
2541,600516.XSHG,方大炭素,600516
2542,600517.XSHG,置信电气,600517
2543,600518.XSHG,康美药业,600518
2544,600519.XSHG,贵州茅台,600519
2545,600520.XSHG,文一科技,600520
2546,600521.XSHG,华海药业,600521
2547,600522.XSHG,中天科技,600522
2548,600523.XSHG,贵航股份,600523
2549,600525.XSHG,长园集团,600525
2550,600526.XSHG,菲达环保,600526
2551,600527.XSHG,江南高纤,600527
2552,600528.XSHG,中铁工业,600528
2553,600529.XSHG,山东药玻,600529
2554,600530.XSHG,交大昂立,600530
2555,600531.XSHG,豫光金铅,600531
2556,600532.XSHG,宏达矿业,600532
2557,600533.XSHG,栖霞建设,600533
2558,600535.XSHG,天士力,600535
2559,600536.XSHG,中国软件,600536
2560,600537.XSHG,亿晶光电,600537
2561,600538.XSHG,国发股份,600538
2562,600539.XSHG,*ST狮头,600539
2563,600540.XSHG,新赛股份,600540
2564,600543.XSHG,莫高股份,600543
2565,600545.XSHG,卓郎智能,600545
2566,600546.XSHG,山煤国际,600546
2567,600547.XSHG,山东黄金,600547
2568,600548.XSHG,深高速,600548
2569,600549.XSHG,厦门钨业,600549
2570,600550.XSHG,保变电气,600550
2571,600551.XSHG,时代出版,600551
2572,600552.XSHG,凯盛科技,600552
2573,600555.XSHG,海航创新,600555
2574,600556.XSHG,ST慧球,600556
2575,600557.XSHG,康缘药业,600557
2576,600558.XSHG,大西洋,600558
2577,600559.XSHG,老白干酒,600559
2578,600560.XSHG,金自天正,600560
2579,600561.XSHG,江西长运,600561
2580,600562.XSHG,国睿科技,600562
2581,600563.XSHG,法拉电子,600563
2582,600565.XSHG,迪马股份,600565
2583,600566.XSHG,济川药业,600566
2584,600567.XSHG,山鹰纸业,600567
2585,600568.XSHG,中珠医疗,600568
2586,600569.XSHG,安阳钢铁,600569
2587,600570.XSHG,恒生电子,600570
2588,600571.XSHG,信雅达,600571
2589,600572.XSHG,康恩贝,600572
2590,600573.XSHG,惠泉啤酒,600573
2591,600575.XSHG,皖江物流,600575
2592,600576.XSHG,祥源文化,600576
2593,600577.XSHG,精达股份,600577
2594,600578.XSHG,京能电力,600578
2595,600579.XSHG,天华院,600579
2596,600580.XSHG,卧龙电气,600580
2597,600581.XSHG,八一钢铁,600581
2598,600582.XSHG,天地科技,600582
2599,600583.XSHG,海油工程,600583
2600,600584.XSHG,长电科技,600584
2601,600585.XSHG,海螺水泥,600585
2602,600586.XSHG,金晶科技,600586
2603,600587.XSHG,新华医疗,600587
2604,600588.XSHG,用友网络,600588
2605,600589.XSHG,广东榕泰,600589
2606,600590.XSHG,泰豪科技,600590
2607,600592.XSHG,龙溪股份,600592
2608,600593.XSHG,大连圣亚,600593
2609,600594.XSHG,益佰制药,600594
2610,600595.XSHG,中孚实业,600595
2611,600596.XSHG,新安股份,600596
2612,600597.XSHG,光明乳业,600597
2613,600598.XSHG,北大荒,600598
2614,600599.XSHG,熊猫金控,600599
2615,600600.XSHG,青岛啤酒,600600
2616,600601.XSHG,方正科技,600601
2617,600602.XSHG,云赛智联,600602
2618,600603.XSHG,广汇物流,600603
2619,600604.XSHG,市北高新,600604
2620,600605.XSHG,汇通能源,600605
2621,600606.XSHG,绿地控股,600606
2622,600608.XSHG,ST沪科,600608
2623,600609.XSHG,金杯汽车,600609
2624,600610.XSHG,*ST毅达,600610
2625,600611.XSHG,大众交通,600611
2626,600612.XSHG,老凤祥,600612
2627,600613.XSHG,神奇制药,600613
2628,600614.XSHG,鹏起科技,600614
2629,600615.XSHG,丰华股份,600615
2630,600616.XSHG,金枫酒业,600616
2631,600617.XSHG,国新能源,600617
2632,600618.XSHG,氯碱化工,600618
2633,600619.XSHG,海立股份,600619
2634,600620.XSHG,天宸股份,600620
2635,600621.XSHG,华鑫股份,600621
2636,600622.XSHG,光大嘉宝,600622
2637,600623.XSHG,华谊集团,600623
2638,600624.XSHG,复旦复华,600624
2639,600626.XSHG,申达股份,600626
2640,600628.XSHG,新世界,600628
2641,600629.XSHG,华建集团,600629
2642,600630.XSHG,龙头股份,600630
2643,600633.XSHG,浙数文化,600633
2644,600634.XSHG,*ST富控,600634
2645,600635.XSHG,大众公用,600635
2646,600636.XSHG,三爱富,600636
2647,600637.XSHG,东方明珠,600637
2648,600638.XSHG,新黄浦,600638
2649,600639.XSHG,浦东金桥,600639
2650,600640.XSHG,号百控股,600640
2651,600641.XSHG,万业企业,600641
2652,600642.XSHG,申能股份,600642
2653,600643.XSHG,爱建集团,600643
2654,600644.XSHG,乐山电力,600644
2655,600645.XSHG,中源协和,600645
2656,600647.XSHG,同达创业,600647
2657,600648.XSHG,外高桥,600648
2658,600649.XSHG,城投控股,600649
2659,600650.XSHG,锦江投资,600650
2660,600651.XSHG,飞乐音响,600651
2661,600652.XSHG,游久游戏,600652
2662,600653.XSHG,申华控股,600653
2663,600654.XSHG,ST中安,600654
2664,600655.XSHG,豫园股份,600655
2665,600657.XSHG,信达地产,600657
2666,600658.XSHG,电子城,600658
2667,600660.XSHG,福耀玻璃,600660
2668,600661.XSHG,昂立教育,600661
2669,600662.XSHG,强生控股,600662
2670,600663.XSHG,陆家嘴,600663
2671,600664.XSHG,哈药股份,600664
2672,600665.XSHG,天地源,600665
2673,600666.XSHG,奥瑞德,600666
2674,600667.XSHG,太极实业,600667
2675,600668.XSHG,尖峰集团,600668
2676,600671.XSHG,天目药业,600671
2677,600673.XSHG,东阳光科,600673
2678,600674.XSHG,川投能源,600674
2679,600675.XSHG,中华企业,600675
2680,600676.XSHG,交运股份,600676
2681,600677.XSHG,航天通信,600677
2682,600678.XSHG,四川金顶,600678
2683,600679.XSHG,上海凤凰,600679
2684,600680.XSHG,*ST上普,600680
2685,600681.XSHG,百川能源,600681
2686,600682.XSHG,南京新百,600682
2687,600683.XSHG,京投发展,600683
2688,600684.XSHG,珠江实业,600684
2689,600685.XSHG,中船防务,600685
2690,600686.XSHG,金龙汽车,600686
2691,600687.XSHG,刚泰控股,600687
2692,600688.XSHG,上海石化,600688
2693,600689.XSHG,上海三毛,600689
2694,600690.XSHG,青岛海尔,600690
2695,600691.XSHG,阳煤化工,600691
2696,600692.XSHG,亚通股份,600692
2697,600693.XSHG,东百集团,600693
2698,600694.XSHG,大商股份,600694
2699,600695.XSHG,绿庭投资,600695
2700,600696.XSHG,ST岩石,600696
2701,600697.XSHG,欧亚集团,600697
2702,600698.XSHG,湖南天雁,600698
2703,600699.XSHG,均胜电子,600699
2704,600701.XSHG,*ST工新,600701
2705,600702.XSHG,舍得酒业,600702
2706,600703.XSHG,三安光电,600703
2707,600704.XSHG,物产中大,600704
2708,600705.XSHG,中航资本,600705
2709,600706.XSHG,曲江文旅,600706
2710,600707.XSHG,彩虹股份,600707
2711,600708.XSHG,光明地产,600708
2712,600710.XSHG,苏美达,600710
2713,600711.XSHG,盛屯矿业,600711
2714,600712.XSHG,南宁百货,600712
2715,600713.XSHG,南京医药,600713
2716,600714.XSHG,金瑞矿业,600714
2717,600715.XSHG,文投控股,600715
2718,600716.XSHG,凤凰股份,600716
2719,600717.XSHG,天津港,600717
2720,600718.XSHG,东软集团,600718
2721,600719.XSHG,大连热电,600719
2722,600720.XSHG,祁连山,600720
2723,600721.XSHG,百花村,600721
2724,600722.XSHG,金牛化工,600722
2725,600723.XSHG,首商股份,600723
2726,600724.XSHG,宁波富达,600724
2727,600725.XSHG,ST云维,600725
2728,600726.XSHG,华电能源,600726
2729,600727.XSHG,鲁北化工,600727
2730,600728.XSHG,佳都科技,600728
2731,600729.XSHG,重庆百货,600729
2732,600730.XSHG,中国高科,600730
2733,600731.XSHG,湖南海利,600731
2734,600732.XSHG,ST新梅,600732
2735,600733.XSHG,北汽蓝谷,600733
2736,600734.XSHG,实达集团,600734
2737,600735.XSHG,新华锦,600735
2738,600736.XSHG,苏州高新,600736
2739,600737.XSHG,中粮糖业,600737
2740,600738.XSHG,兰州民百,600738
2741,600739.XSHG,辽宁成大,600739
2742,600740.XSHG,山西焦化,600740
2743,600741.XSHG,华域汽车,600741
2744,600742.XSHG,一汽富维,600742
2745,600743.XSHG,华远地产,600743
2746,600744.XSHG,华银电力,600744
2747,600745.XSHG,闻泰科技,600745
2748,600746.XSHG,江苏索普,600746
2749,600747.XSHG,ST大控,600747
2750,600748.XSHG,上实发展,600748
2751,600749.XSHG,*ST藏旅,600749
2752,600750.XSHG,江中药业,600750
2753,600751.XSHG,海航科技,600751
2754,600753.XSHG,东方银星,600753
2755,600754.XSHG,锦江股份,600754
2756,600755.XSHG,厦门国贸,600755
2757,600756.XSHG,浪潮软件,600756
2758,600757.XSHG,长江传媒,600757
2759,600758.XSHG,红阳能源,600758
2760,600759.XSHG,洲际油气,600759
2761,600760.XSHG,中航沈飞,600760
2762,600761.XSHG,安徽合力,600761
2763,600763.XSHG,通策医疗,600763
2764,600764.XSHG,中国海防,600764
2765,600765.XSHG,中航重机,600765
2766,600766.XSHG,园城黄金,600766
2767,600767.XSHG,ST运盛,600767
2768,600768.XSHG,宁波富邦,600768
2769,600769.XSHG,祥龙电业,600769
2770,600770.XSHG,综艺股份,600770
2771,600771.XSHG,广誉远,600771
2772,600773.XSHG,西藏城投,600773
2773,600774.XSHG,汉商集团,600774
2774,600775.XSHG,南京熊猫,600775
2775,600776.XSHG,东方通信,600776
2776,600777.XSHG,新潮能源,600777
2777,600778.XSHG,*ST友好,600778
2778,600779.XSHG,水井坊,600779
2779,600780.XSHG,通宝能源,600780
2780,600781.XSHG,辅仁药业,600781
2781,600782.XSHG,新钢股份,600782
2782,600783.XSHG,鲁信创投,600783
2783,600784.XSHG,鲁银投资,600784
2784,600785.XSHG,新华百货,600785
2785,600787.XSHG,中储股份,600787
2786,600789.XSHG,鲁抗医药,600789
2787,600790.XSHG,轻纺城,600790
2788,600791.XSHG,京能置业,600791
2789,600792.XSHG,云煤能源,600792
2790,600793.XSHG,宜宾纸业,600793
2791,600794.XSHG,保税科技,600794
2792,600795.XSHG,国电电力,600795
2793,600796.XSHG,钱江生化,600796
2794,600797.XSHG,浙大网新,600797
2795,600798.XSHG,宁波海运,600798
2796,600800.XSHG,天津磁卡,600800
2797,600801.XSHG,华新水泥,600801
2798,600802.XSHG,福建水泥,600802
2799,600803.XSHG,新奥股份,600803
2800,600804.XSHG,鹏博士,600804
2801,600805.XSHG,悦达投资,600805
2802,600807.XSHG,*ST天业,600807
2803,600808.XSHG,马钢股份,600808
2804,600809.XSHG,山西汾酒,600809
2805,600810.XSHG,神马股份,600810
2806,600811.XSHG,东方集团,600811
2807,600812.XSHG,华北制药,600812
2808,600814.XSHG,杭州解百,600814
2809,600815.XSHG,厦工股份,600815
2810,600816.XSHG,安信信托,600816
2811,600817.XSHG,ST宏盛,600817
2812,600818.XSHG,中路股份,600818
2813,600819.XSHG,耀皮玻璃,600819
2814,600820.XSHG,隧道股份,600820
2815,600821.XSHG,津劝业,600821
2816,600822.XSHG,上海物贸,600822
2817,600823.XSHG,世茂股份,600823
2818,600824.XSHG,益民集团,600824
2819,600825.XSHG,新华传媒,600825
2820,600826.XSHG,兰生股份,600826
2821,600827.XSHG,百联股份,600827
2822,600828.XSHG,茂业商业,600828
2823,600829.XSHG,人民同泰,600829
2824,600830.XSHG,香溢融通,600830
2825,600831.XSHG,广电网络,600831
2826,600833.XSHG,第一医药,600833
2827,600834.XSHG,申通地铁,600834
2828,600835.XSHG,上海机电,600835
2829,600836.XSHG,界龙实业,600836
2830,600837.XSHG,海通证券,600837
2831,600838.XSHG,上海九百,600838
2832,600839.XSHG,四川长虹,600839
2833,600841.XSHG,上柴股份,600841
2834,600843.XSHG,上工申贝,600843
2835,600844.XSHG,丹化科技,600844
2836,600845.XSHG,宝信软件,600845
2837,600846.XSHG,同济科技,600846
2838,600847.XSHG,万里股份,600847
2839,600848.XSHG,上海临港,600848
2840,600850.XSHG,华东电脑,600850
2841,600851.XSHG,海欣股份,600851
2842,600853.XSHG,龙建股份,600853
2843,600854.XSHG,春兰股份,600854
2844,600855.XSHG,航天长峰,600855
2845,600856.XSHG,中天能源,600856
2846,600857.XSHG,宁波中百,600857
2847,600858.XSHG,银座股份,600858
2848,600859.XSHG,王府井,600859
2849,600860.XSHG,京城股份,600860
2850,600861.XSHG,北京城乡,600861
2851,600862.XSHG,中航高科,600862
2852,600863.XSHG,内蒙华电,600863
2853,600864.XSHG,哈投股份,600864
2854,600865.XSHG,百大集团,600865
2855,600866.XSHG,星湖科技,600866
2856,600867.XSHG,通化东宝,600867
2857,600868.XSHG,梅雁吉祥,600868
2858,600869.XSHG,智慧能源,600869
2859,600870.XSHG,*ST厦华,600870
2860,600871.XSHG,*ST油服,600871
