,code,name,c_name
128,000703,恒逸石化,参股金融
129,000703,恒逸石化,出口退税
130,000703,恒逸石化,油气改革
131,000703,恒逸石化,业绩预降
132,603027,千禾味业,次新股
133,600519,贵州茅台,融资融券
134,600519,贵州茅台,QFII重仓
135,600519,贵州茅台,基金重仓
136,600519,贵州茅台,奢侈品
137,600519,贵州茅台,保险重仓
138,600277,亿利洁能,资产注入
139,600277,亿利洁能,融资融券
140,600277,亿利洁能,风沙治理
141,000528,柳 工,融资融券
142,000528,柳 工,券商重仓
143,600346,恒力股份,碳纤维
144,600346,恒力股份,准ST股
145,600346,恒力股份,振兴沈阳
146,600346,恒力股份,摘帽概念
147,600789,鲁抗医药,生物疫苗
148,600789,鲁抗医药,抗流感
149,600789,鲁抗医药,黄河三角
150,002705,新宝股份,新三板
151,000963,华东医药,参股金融
152,000963,华东医药,社保重仓
153,000963,华东医药,基金重仓
154,000963,华东医药,保险重仓
155,600763,通策医疗,婴童概念
156,600763,通策医疗,民营医院
157,600115,东方航空,整体上市
158,600115,东方航空,融资融券
159,600115,东方航空,含H股
160,600115,东方航空,上海自贸
161,600115,东方航空,迪士尼
162,600115,东方航空,上海本地
163,600048,保利地产,融资融券
164,600048,保利地产,社保重仓
165,600048,保利地产,保障房
166,600048,保利地产,券商重仓
167,600048,保利地产,基金重仓
168,600048,保利地产,央企50
169,600048,保利地产,股权激励
170,600048,保利地产,保险重仓
171,600185,格力地产,粤港澳
172,600185,格力地产,融资融券
173,600185,格力地产,新三板
174,600185,格力地产,国企改革
175,600185,格力地产,含可转债
176,600426,华鲁恒升,聚氨酯
177,600426,华鲁恒升,融资融券
178,600426,华鲁恒升,券商重仓
179,600426,华鲁恒升,低碳经济
180,600426,华鲁恒升,黄河三角
181,600426,华鲁恒升,保险重仓
182,000860,顺鑫农业,生态农业
183,000860,顺鑫农业,生物育种
184,000860,顺鑫农业,参股金融
185,000860,顺鑫农业,猪肉
186,000860,顺鑫农业,农村金融
187,000860,顺鑫农业,保险重仓
188,600352,浙江龙盛,分拆上市
189,600352,浙江龙盛,参股金融
190,600352,浙江龙盛,新三板
191,600352,浙江龙盛,券商重仓
192,600352,浙江龙盛,业绩预升
193,002507,涪陵榨菜,成渝特区
194,000568,泸州老窖,融资融券
195,000568,泸州老窖,基金重仓
196,000568,泸州老窖,成渝特区
197,000568,泸州老窖,股权激励
198,000568,泸州老窖,金融参股
199,600305,恒顺醋业,金融改革
200,600305,恒顺醋业,QFII重仓
201,600305,恒顺醋业,参股金融
202,600305,恒顺醋业,新三板
203,600305,恒顺醋业,券商重仓
204,000789,万年青,整体上市
205,000789,万年青,QFII重仓
206,000789,万年青,参股金融
207,000789,万年青,保障房
208,000789,万年青,业绩预升
209,000423,东阿阿胶,融资融券
210,000423,东阿阿胶,基金重仓
211,000423,东阿阿胶,创投概念
212,002419,天虹股份,O2O模式
213,002419,天虹股份,内贸规划
214,002419,天虹股份,新零售
215,002419,天虹股份,博彩概念
216,603338,浙江鼎力,军民融合
217,002274,华昌化工,沿海发展
218,002274,华昌化工,燃料电池
219,002274,华昌化工,氢燃料
220,603377,东方时尚,次新股
221,000597,东北制药,生物疫苗
222,000597,东北制药,出口退税
223,000597,东北制药,准ST股
224,000597,东北制药,甲型流感
225,000597,东北制药,振兴沈阳
226,000597,东北制药,维生素
227,600167,联美控股,重组概念
228,600782,新钢股份,整体上市
229,600782,新钢股份,信托重仓
230,600782,新钢股份,保障房
231,600258,首旅酒店,分拆上市
232,600258,首旅酒店,重组概念
233,300091,金通灵,生物质能
234,300091,金通灵,军民融合
235,002258,利尔化学,业绩预升
236,600197,伊力特,融资融券
237,600197,伊力特,参股金融
238,600197,伊力特,金融参股
239,002372,伟星新材,保障房
240,002372,伟星新材,建筑节能
241,002372,伟星新材,节能
242,002372,伟星新材,股权激励
